website,airline,flight_time,num_of_stops,stops,total_flight_duration,source_to_dest,carry_on_bag,checked_bag,price,flight_class,flight_deal_provider,original_departure_date,first_leg_info,flght_times,flight_stations,flight_durations,flight_carriers,flight_layover_duration,flight_layover_locations,flight_quality_details,class_features
www.momondo.com,Scandinavian Airlines,7:25 am–12:10 pm,2 stops,"ARN, OSL",6h 45m,HEL-MAN,0,0,$647,Economy,eDreams, Dec 18,Scandinavian Airlines 701  ·  Operated by Xfly,"['7:25 am', '7:35 am', '8:15 am', '9:15 am', '10:55 am', '12:10 pm']","['Helsinki-Vantaa (HEL)', 'Stockholm Arlanda (ARN)', 'Stockholm Arlanda (ARN)', 'Oslo Gardermoen (OSL)', 'Oslo Gardermoen (OSL)', 'Manchester (MAN)']","['1h 10m', '1h 00m', '2h 15m']","['Scandinavian Airlines 701  ·  Operated by Xfly', 'Scandinavian Airlines 843  ·  Operated by SAS Connect', 'Scandinavian Airlines 4609  ·  Operated by SAS Connect']","['0h 40m', '1h 40m']","['Change planes in Stockholm (ARN)', 'Change planes in Oslo (OSL)']","[['Canadair (Bombardier) Regional Jet 900 (Regional jet)', '31"" seat pitch', 'Snacks (fee)'], ['Airbus A320neo (Narrow-body jet)', 'Chance of Wi-Fi (fee)', 'USB outlet', '30"" seat pitch', 'Snacks (fee)'], ['Airbus A320neo (Narrow-body jet)', 'Chance of Wi-Fi (fee)', 'USB outlet', '30"" seat pitch', 'Snacks (fee)']]",[]
www.momondo.com,Lufthansa,7:00 am–4:50 pm,1 stop,MUC,11h 50m,HEL-MAN,1,0,$354,Economy Light,Expedia, Dec 18,Lufthansa 2465,"['7:00 am', '8:45 am', '3:40 pm', '4:50 pm']","['Helsinki-Vantaa (HEL)', 'Munich Franz Josef Strauss (MUC)', 'Munich Franz Josef Strauss (MUC)', 'Manchester (MAN)']","['2h 45m', '2h 10m']","['Lufthansa 2465', 'Lufthansa 2504  ·  Operated by Lufthansa CityLine']",['6h 55m'],['Change planes in Munich (MUC)'],"[['Airbus A320 (sharklets) (Narrow-body jet)', 'Chance of Wi-Fi (fee)', '30"" seat pitch', 'Light meal (fee)'], ['Airbus A319 (Narrow-body jet)', 'Streaming capable Wi-Fi (fee)', '29"" seat pitch', 'Light meal (fee)']]","['Take action with Compensaid', 'Economy Class', 'Enjoy Dallmayr coffee onboard', 'More choice with Onboard Delights', 'Quality on every route', 'More choice with Onboard Delights']"
www.momondo.com,Lufthansa,7:05 am–5:15 pm,1 stop,FRA,12h 10m,HEL-MAN,1,0,$346,Economy Light,Lufthansa, Dec 18,Lufthansa 855,"['7:05 am', '8:55 am', '4:30 pm', '5:15 pm']","['Helsinki-Vantaa (HEL)', 'Frankfurt am Main (FRA)', 'Frankfurt am Main (FRA)', 'Manchester (MAN)']","['2h 50m', '1h 45m']","['Lufthansa 855', 'Lufthansa 946']",['7h 35m'],['Change planes in Frankfurt am Main (FRA)'],"[['Airbus A321neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)'], ['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)']]","['Charge on the go', 'Improved experience with Airspace cabin', 'Take action with Compensaid', 'Enjoy Dallmayr coffee onboard', 'More choice with Onboard Delights', 'Improved experience with Airspace cabin', 'More choice with Onboard Delights', 'Quality on every route']"
www.momondo.com,Scandinavian Airlines,1:30 pm–6:35 pm,2 stops,"ARN, CPH",7h 05m,HEL-MAN,0,0,$658,Mixed,eDreams, Dec 18,Scandinavian Airlines 709  ·  Operated by Xfly,"['1:30 pm', '1:35 pm', '3:10 pm', '4:25 pm', '5:35 pm', '6:35 pm']","['Helsinki-Vantaa (HEL)', 'Stockholm Arlanda (ARN)', 'Stockholm Arlanda (ARN)', 'Kastrup Copenhagen (CPH)', 'Kastrup Copenhagen (CPH)', 'Manchester (MAN)']","['1h 05m', '1h 15m', '2h 00m']","['Scandinavian Airlines 709  ·  Operated by Xfly', 'Scandinavian Airlines 1407  ·  Operated by SAS Connect', 'Scandinavian Airlines 541  ·  Operated by SAS Connect']","['1h 35m', '1h 10m']","['Change planes in Stockholm (ARN)', 'Change planes in Copenhagen (CPH)']","[['Canadair (Bombardier) Regional Jet 900 (Regional jet)', '31"" seat pitch', 'Snacks (fee)'], ['Airbus A320neo (Narrow-body jet)', 'Chance of Wi-Fi (fee)', 'USB outlet', '30"" seat pitch', 'Snacks (fee)'], ['Airbus A320neo (Narrow-body jet)', 'Chance of Wi-Fi (fee)', 'USB outlet', '30"" seat pitch', 'Meal provided']]",[]
www.momondo.com,British Airways,7:50 am–4:45 pm,2 stops,"LHR, DUB",10h 55m,HEL-MAN,1,1,$443,Basic Economy,mytrip.com, Dec 18,British Airways 6031  ·  Operated by Finnair,"['7:50 am', '9:10 am', '12:15 pm', '1:35 pm', '3:45 pm', '4:45 pm']","['Helsinki-Vantaa (HEL)', 'London Heathrow (LHR)', 'London Heathrow (LHR)', 'Dublin (DUB)', 'Dublin (DUB)', 'Manchester (MAN)']","['3h 20m', '1h 20m', '1h 00m']","['British Airways 6031  ·  Operated by Finnair', 'British Airways 5959', 'British Airways 2080']","['3h 05m', '2h 10m']","['Change planes in London (LHR)', 'Change planes in Dublin (DUB)']","[['Airbus A350-900 (Wide-body jet)', 'Basic web browsing (fee)', 'Seatback on-demand video', 'USB outlet', '31"" seat pitch', 'Preorder light meal (fee)'], ['Airbus A321-100/200 (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)'], ['Airbus A320-100/200 (Narrow-body jet)', '30"" seat pitch', 'Light meal (fee)']]",[]
www.momondo.com,Lufthansa,12:45 pm–11:15 pm,1 stop,MUC,12h 30m,HEL-MAN,1,0,$354,Economy Light,Lufthansa, Dec 18,Lufthansa 2461,"['12:45 pm', '2:35 pm', '10:05 pm', '11:15 pm']","['Helsinki-Vantaa (HEL)', 'Munich Franz Josef Strauss (MUC)', 'Munich Franz Josef Strauss (MUC)', 'Manchester (MAN)']","['2h 50m', '2h 10m']","['Lufthansa 2461', 'Lufthansa 2506']",['7h 30m'],['Change planes in Munich (MUC)'],"[['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)'], ['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)']]","['Take action with Compensaid', 'Improved experience with Airspace cabin', 'More choice with Onboard Delights', 'Improved experience with Airspace cabin', 'More choice with Onboard Delights', 'Quality on every route']"
www.momondo.com,Lufthansa,7:25 am–5:15 pm,2 stops,"ARN, FRA",11h 50m,HEL-MAN,1,1,$409,Economy Classic,OneTravel, Dec 18,Lufthansa 6073  ·  Operated by Xfly For Scandinavian Airlines,"['7:25 am', '7:35 am', '8:40 am', '11:00 am', '4:30 pm', '5:15 pm']","['Helsinki-Vantaa (HEL)', 'Stockholm Arlanda (ARN)', 'Stockholm Arlanda (ARN)', 'Frankfurt am Main (FRA)', 'Frankfurt am Main (FRA)', 'Manchester (MAN)']","['1h 10m', '2h 20m', '1h 45m']","['Lufthansa 6073  ·  Operated by Xfly For Scandinavian Airlines', 'Lufthansa 6227  ·  Operated by Scandinavian Airlines', 'Lufthansa 946']","['1h 05m', '5h 30m']","['Change planes in Stockholm (ARN)', 'Change planes in Frankfurt am Main (FRA)']","[['Canadair (Bombardier) Regional Jet 900 (Regional jet)', '31"" seat pitch', 'Snacks (fee)'], ['Airbus A320-100/200 (Narrow-body jet)', 'Chance of Wi-Fi (fee)', 'USB outlet', '31"" seat pitch', 'Snacks (fee)'], ['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)']]","['Improved experience with Airspace cabin', 'Take action with Compensaid', 'More choice with Onboard Delights', 'Improved experience with Airspace cabin', 'More choice with Onboard Delights', 'Quality on every route']"
www.momondo.com,Lufthansa,7:25 am–5:15 pm,2 stops,"ARN, FRA",11h 50m,HEL-MAN,1,1,$409,Economy Classic,OneTravel, Dec 18,Lufthansa 6073  ·  Operated by Xfly For Scandinavian Airlines,"['7:25 am', '7:35 am', '9:40 am', '11:55 am', '4:30 pm', '5:15 pm']","['Helsinki-Vantaa (HEL)', 'Stockholm Arlanda (ARN)', 'Stockholm Arlanda (ARN)', 'Frankfurt am Main (FRA)', 'Frankfurt am Main (FRA)', 'Manchester (MAN)']","['1h 10m', '2h 15m', '1h 45m']","['Lufthansa 6073  ·  Operated by Xfly For Scandinavian Airlines', 'Lufthansa 801', 'Lufthansa 946']","['2h 05m', '4h 35m']","['Change planes in Stockholm (ARN)', 'Change planes in Frankfurt am Main (FRA)']","[['Canadair (Bombardier) Regional Jet 900 (Regional jet)', '31"" seat pitch', 'Snacks (fee)'], ['Airbus A321-100/200 (Narrow-body jet)', 'Streaming capable Wi-Fi (fee)', '30"" seat pitch', 'Light meal (fee)'], ['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)']]","['Take action with Compensaid', 'Improved experience with Airspace cabin', 'Economy Class', 'Enjoy Dallmayr coffee onboard', 'More choice with Onboard Delights', 'FlyNet® on board', 'Improved experience with Airspace cabin', 'More choice with Onboard Delights', 'Quality on every route']"
www.momondo.com,Lufthansa,7:00 am–5:15 pm,2 stops,"MUC, FRA",12h 15m,HEL-MAN,1,1,$386,Economy Classic,mytrip.com, Dec 18,Lufthansa 2465,"['7:00 am', '8:45 am', '12:00 pm', '1:05 pm', '4:30 pm', '5:15 pm']","['Helsinki-Vantaa (HEL)', 'Munich Franz Josef Strauss (MUC)', 'Munich Franz Josef Strauss (MUC)', 'Frankfurt am Main (FRA)', 'Frankfurt am Main (FRA)', 'Manchester (MAN)']","['2h 45m', '1h 05m', '1h 45m']","['Lufthansa 2465', 'Lufthansa 105', 'Lufthansa 946']","['3h 15m', '3h 25m']","['Change planes in Munich (MUC)', 'Change planes in Frankfurt am Main (FRA)']","[['Airbus A320 (sharklets) (Narrow-body jet)', 'Chance of Wi-Fi (fee)', '30"" seat pitch', 'Light meal (fee)'], ['Airbus A320 (sharklets) (Narrow-body jet)', 'Chance of Wi-Fi (fee)', '30"" seat pitch'], ['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)']]","['Take action with Compensaid', 'Improved experience with Airspace cabin', 'Economy Class', 'Enjoy Dallmayr coffee onboard', 'More choice with Onboard Delights', 'Improved experience with Airspace cabin', 'More choice with Onboard Delights', 'Quality on every route']"
www.momondo.com,Lufthansa,7:00 am–5:15 pm,2 stops,"MUC, FRA",12h 15m,HEL-MAN,1,1,$386,Economy Classic,mytrip.com, Dec 18,Lufthansa 2465,"['7:00 am', '8:45 am', '2:00 pm', '3:05 pm', '4:30 pm', '5:15 pm']","['Helsinki-Vantaa (HEL)', 'Munich Franz Josef Strauss (MUC)', 'Munich Franz Josef Strauss (MUC)', 'Frankfurt am Main (FRA)', 'Frankfurt am Main (FRA)', 'Manchester (MAN)']","['2h 45m', '1h 05m', '1h 45m']","['Lufthansa 2465', 'Lufthansa 109', 'Lufthansa 946']","['5h 15m', '1h 25m']","['Change planes in Munich (MUC)', 'Change planes in Frankfurt am Main (FRA)']","[['Airbus A320 (sharklets) (Narrow-body jet)', 'Chance of Wi-Fi (fee)', '30"" seat pitch', 'Light meal (fee)'], ['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch'], ['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)']]","['Take action with Compensaid', 'Improved experience with Airspace cabin', 'Economy Class', 'Enjoy Dallmayr coffee onboard', 'More choice with Onboard Delights', 'Improved experience with Airspace cabin', 'Quality on every route', 'More choice with Onboard Delights']"
www.momondo.com,Lufthansa,7:00 am–5:15 pm,2 stops,"MUC, FRA",12h 15m,HEL-MAN,1,1,$386,Economy Classic,mytrip.com, Dec 18,Lufthansa 2465,"['7:00 am', '8:45 am', '10:00 am', '11:05 am', '4:30 pm', '5:15 pm']","['Helsinki-Vantaa (HEL)', 'Munich Franz Josef Strauss (MUC)', 'Munich Franz Josef Strauss (MUC)', 'Frankfurt am Main (FRA)', 'Frankfurt am Main (FRA)', 'Manchester (MAN)']","['2h 45m', '1h 05m', '1h 45m']","['Lufthansa 2465', 'Lufthansa 101', 'Lufthansa 946']","['1h 15m', '5h 25m']","['Change planes in Munich (MUC)', 'Change planes in Frankfurt am Main (FRA)']","[['Airbus A320 (sharklets) (Narrow-body jet)', 'Chance of Wi-Fi (fee)', '30"" seat pitch', 'Light meal (fee)'], ['Airbus A319 (Narrow-body jet)', 'Streaming capable Wi-Fi (fee)', '30"" seat pitch'], ['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)']]","['Take action with Compensaid', 'Improved experience with Airspace cabin', 'Economy Class', 'Enjoy Dallmayr coffee onboard', 'More choice with Onboard Delights', 'FlyNet® on board', 'Improved experience with Airspace cabin', 'Quality on every route', 'More choice with Onboard Delights']"
www.momondo.com,Lufthansa,7:00 am–5:15 pm,2 stops,"MUC, FRA",12h 15m,HEL-MAN,1,1,$386,Economy Classic,mytrip.com, Dec 18,Lufthansa 2465,"['7:00 am', '8:45 am', '11:00 am', '12:05 pm', '4:30 pm', '5:15 pm']","['Helsinki-Vantaa (HEL)', 'Munich Franz Josef Strauss (MUC)', 'Munich Franz Josef Strauss (MUC)', 'Frankfurt am Main (FRA)', 'Frankfurt am Main (FRA)', 'Manchester (MAN)']","['2h 45m', '1h 05m', '1h 45m']","['Lufthansa 2465', 'Lufthansa 103', 'Lufthansa 946']","['2h 15m', '4h 25m']","['Change planes in Munich (MUC)', 'Change planes in Frankfurt am Main (FRA)']","[['Airbus A320 (sharklets) (Narrow-body jet)', 'Chance of Wi-Fi (fee)', '30"" seat pitch', 'Light meal (fee)'], ['Boeing 787-9 Dreamliner (Wide-body jet)', 'Seatback on-demand video', 'Power & USB outlets', '32"" seat pitch'], ['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)']]","['Great entertainment on board', 'Improved experience with Airspace cabin', 'Economy Class', 'More choice with Onboard Delights', 'Economy Class', 'Improved experience with Airspace cabin', 'Three-course menu', 'Enhanced travel experience', 'Take action with Compensaid', 'Enjoy Dallmayr coffee onboard', 'Enhanced seat comfort', 'Charge on the go', 'Quality on every route', 'More choice with Onboard Delights']"
www.momondo.com,"Scandinavian Airlines, Lufthansa",11:05 am–10:15 pm,2 stops,"OSL, FRA",13h 10m,HEL-MAN,1,1,$374,Economy Classic,Expedia, Dec 18,Scandinavian Airlines 2701,"['11:05 am', '11:40 am', '1:10 pm', '3:30 pm', '9:30 pm', '10:15 pm']","['Helsinki-Vantaa (HEL)', 'Oslo Gardermoen (OSL)', 'Oslo Gardermoen (OSL)', 'Frankfurt am Main (FRA)', 'Frankfurt am Main (FRA)', 'Manchester (MAN)']","['1h 35m', '2h 20m', '1h 45m']","['Scandinavian Airlines 2701', 'Lufthansa 861', 'Lufthansa 948']","['1h 30m', '6h 00m']","['Change planes in Oslo (OSL)', 'Change planes in Frankfurt am Main (FRA)']","[['Airbus A320neo (Narrow-body jet)', 'Chance of Wi-Fi (fee)', 'USB outlet', '30"" seat pitch', 'Snacks (fee)'], ['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)'], ['Airbus A320 (sharklets) (Narrow-body jet)', 'Chance of Wi-Fi (fee)', '30"" seat pitch', 'Light meal (fee)']]","['Improved experience with Airspace cabin', 'Take action with Compensaid', 'Economy Class', 'More choice with Onboard Delights', 'Improved experience with Airspace cabin', 'More choice with Onboard Delights', 'Quality on every route']"
www.momondo.com,"Scandinavian Airlines, Lufthansa",11:05 am–10:15 pm,2 stops,"OSL, FRA",13h 10m,HEL-MAN,1,1,$374,Economy Classic,Expedia, Dec 18,Scandinavian Airlines 2701,"['11:05 am', '11:40 am', '3:55 pm', '6:15 pm', '9:30 pm', '10:15 pm']","['Helsinki-Vantaa (HEL)', 'Oslo Gardermoen (OSL)', 'Oslo Gardermoen (OSL)', 'Frankfurt am Main (FRA)', 'Frankfurt am Main (FRA)', 'Manchester (MAN)']","['1h 35m', '2h 20m', '1h 45m']","['Scandinavian Airlines 2701', 'Lufthansa 863', 'Lufthansa 948']","['4h 15m', '3h 15m']","['Change planes in Oslo (OSL)', 'Change planes in Frankfurt am Main (FRA)']","[['Airbus A320neo (Narrow-body jet)', 'Chance of Wi-Fi (fee)', 'USB outlet', '30"" seat pitch', 'Snacks (fee)'], ['Airbus A321-100/200 (Narrow-body jet)', 'Streaming capable Wi-Fi (fee)', '30"" seat pitch', 'Light meal (fee)'], ['Airbus A320 (sharklets) (Narrow-body jet)', 'Chance of Wi-Fi (fee)', '30"" seat pitch', 'Light meal (fee)']]","['Take action with Compensaid', 'Economy Class', 'More choice with Onboard Delights', 'FlyNet® on board', 'Quality on every route', 'More choice with Onboard Delights']"
www.momondo.com,Scandinavian Airlines,1:30 pm–7:50 pm,2 stops,"ARN, OSL",8h 20m,HEL-MAN,0,0,$647,Economy,eDreams, Dec 18,Scandinavian Airlines 709  ·  Operated by Xfly,"['1:30 pm', '1:35 pm', '4:05 pm', '5:05 pm', '6:35 pm', '7:50 pm']","['Helsinki-Vantaa (HEL)', 'Stockholm Arlanda (ARN)', 'Stockholm Arlanda (ARN)', 'Oslo Gardermoen (OSL)', 'Oslo Gardermoen (OSL)', 'Manchester (MAN)']","['1h 05m', '1h 00m', '2h 15m']","['Scandinavian Airlines 709  ·  Operated by Xfly', 'Scandinavian Airlines 491  ·  Operated by SAS Connect', 'Scandinavian Airlines 4610']","['2h 30m', '1h 30m']","['Change planes in Stockholm (ARN)', 'Change planes in Oslo (OSL)']","[['Canadair (Bombardier) Regional Jet 900 (Regional jet)', '31"" seat pitch', 'Snacks (fee)'], ['Airbus A320neo (Narrow-body jet)', 'Chance of Wi-Fi (fee)', 'USB outlet', '30"" seat pitch', 'Snacks (fee)'], ['Airbus A320neo (Narrow-body jet)', 'Chance of Wi-Fi (fee)', 'USB outlet', '30"" seat pitch', 'Snacks (fee)']]",[]
www.momondo.com,Scandinavian Airlines,1:30 pm–7:50 pm,2 stops,"ARN, OSL",8h 20m,HEL-MAN,0,0,$647,Economy,eDreams, Dec 18,Scandinavian Airlines 709  ·  Operated by Xfly,"['1:30 pm', '1:35 pm', '2:25 pm', '3:25 pm', '6:35 pm', '7:50 pm']","['Helsinki-Vantaa (HEL)', 'Stockholm Arlanda (ARN)', 'Stockholm Arlanda (ARN)', 'Oslo Gardermoen (OSL)', 'Oslo Gardermoen (OSL)', 'Manchester (MAN)']","['1h 05m', '1h 00m', '2h 15m']","['Scandinavian Airlines 709  ·  Operated by Xfly', 'Scandinavian Airlines 867', 'Scandinavian Airlines 4610']","['0h 50m', '3h 10m']","['Change planes in Stockholm (ARN)', 'Change planes in Oslo (OSL)']","[['Canadair (Bombardier) Regional Jet 900 (Regional jet)', '31"" seat pitch', 'Snacks (fee)'], ['Airbus A320neo (Narrow-body jet)', 'Chance of Wi-Fi (fee)', 'USB outlet', '30"" seat pitch', 'Snacks (fee)'], ['Airbus A320neo (Narrow-body jet)', 'Chance of Wi-Fi (fee)', 'USB outlet', '30"" seat pitch', 'Snacks (fee)']]",[]
www.momondo.com,Lufthansa,12:45 pm–10:15 pm,2 stops,"MUC, FRA",11h 30m,HEL-MAN,1,1,$456,Economy Classic,mytrip.com, Dec 18,Lufthansa 2461,"['12:45 pm', '2:35 pm', '4:00 pm', '5:05 pm', '9:30 pm', '10:15 pm']","['Helsinki-Vantaa (HEL)', 'Munich Franz Josef Strauss (MUC)', 'Munich Franz Josef Strauss (MUC)', 'Frankfurt am Main (FRA)', 'Frankfurt am Main (FRA)', 'Manchester (MAN)']","['2h 50m', '1h 05m', '1h 45m']","['Lufthansa 2461', 'Lufthansa 113', 'Lufthansa 948']","['1h 25m', '4h 25m']","['Change planes in Munich (MUC)', 'Change planes in Frankfurt am Main (FRA)']","[['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)'], ['Boeing 787-9 Dreamliner (Wide-body jet)', 'Seatback on-demand video', 'Power & USB outlets', '32"" seat pitch'], ['Airbus A320 (sharklets) (Narrow-body jet)', 'Chance of Wi-Fi (fee)', '30"" seat pitch', 'Light meal (fee)']]","['Great entertainment on board', 'Improved experience with Airspace cabin', 'Economy Class', 'More choice with Onboard Delights', 'Economy Class', 'Improved experience with Airspace cabin', 'Three-course menu', 'Enhanced travel experience', 'Take action with Compensaid', 'Enhanced seat comfort', 'Charge on the go', 'More choice with Onboard Delights', 'Quality on every route']"
www.momondo.com,Lufthansa,12:45 pm–10:15 pm,2 stops,"MUC, FRA",11h 30m,HEL-MAN,1,1,$456,Economy Classic,mytrip.com, Dec 18,Lufthansa 2461,"['12:45 pm', '2:35 pm', '6:00 pm', '7:05 pm', '9:30 pm', '10:15 pm']","['Helsinki-Vantaa (HEL)', 'Munich Franz Josef Strauss (MUC)', 'Munich Franz Josef Strauss (MUC)', 'Frankfurt am Main (FRA)', 'Frankfurt am Main (FRA)', 'Manchester (MAN)']","['2h 50m', '1h 05m', '1h 45m']","['Lufthansa 2461', 'Lufthansa 117', 'Lufthansa 948']","['3h 25m', '2h 25m']","['Change planes in Munich (MUC)', 'Change planes in Frankfurt am Main (FRA)']","[['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)'], ['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch'], ['Airbus A320 (sharklets) (Narrow-body jet)', 'Chance of Wi-Fi (fee)', '30"" seat pitch', 'Light meal (fee)']]","['Take action with Compensaid', 'Improved experience with Airspace cabin', 'Economy Class', 'More choice with Onboard Delights', 'Improved experience with Airspace cabin', 'Quality on every route', 'More choice with Onboard Delights']"
www.momondo.com,Lufthansa,12:45 pm–10:15 pm,2 stops,"MUC, FRA",11h 30m,HEL-MAN,1,1,$456,Economy Classic,mytrip.com, Dec 18,Lufthansa 2461,"['12:45 pm', '2:35 pm', '5:00 pm', '6:05 pm', '9:30 pm', '10:15 pm']","['Helsinki-Vantaa (HEL)', 'Munich Franz Josef Strauss (MUC)', 'Munich Franz Josef Strauss (MUC)', 'Frankfurt am Main (FRA)', 'Frankfurt am Main (FRA)', 'Manchester (MAN)']","['2h 50m', '1h 05m', '1h 45m']","['Lufthansa 2461', 'Lufthansa 115', 'Lufthansa 948']","['2h 25m', '3h 25m']","['Change planes in Munich (MUC)', 'Change planes in Frankfurt am Main (FRA)']","[['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)'], ['Airbus A321-100/200 (Narrow-body jet)', 'Streaming capable Wi-Fi (fee)', '30"" seat pitch'], ['Airbus A320 (sharklets) (Narrow-body jet)', 'Chance of Wi-Fi (fee)', '30"" seat pitch', 'Light meal (fee)']]","['Improved experience with Airspace cabin', 'Take action with Compensaid', 'Economy Class', 'More choice with Onboard Delights', 'FlyNet® on board', 'Improved experience with Airspace cabin', 'Quality on every route', 'More choice with Onboard Delights']"
www.momondo.com,Lufthansa,12:45 pm–10:15 pm,2 stops,"MUC, FRA",11h 30m,HEL-MAN,1,1,$456,Economy Classic,mytrip.com, Dec 18,Lufthansa 2461,"['12:45 pm', '2:35 pm', '7:00 pm', '8:05 pm', '9:30 pm', '10:15 pm']","['Helsinki-Vantaa (HEL)', 'Munich Franz Josef Strauss (MUC)', 'Munich Franz Josef Strauss (MUC)', 'Frankfurt am Main (FRA)', 'Frankfurt am Main (FRA)', 'Manchester (MAN)']","['2h 50m', '1h 05m', '1h 45m']","['Lufthansa 2461', 'Lufthansa 119', 'Lufthansa 948']","['4h 25m', '1h 25m']","['Change planes in Munich (MUC)', 'Change planes in Frankfurt am Main (FRA)']","[['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)'], ['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch'], ['Airbus A320 (sharklets) (Narrow-body jet)', 'Chance of Wi-Fi (fee)', '30"" seat pitch', 'Light meal (fee)']]","['Take action with Compensaid', 'Improved experience with Airspace cabin', 'Economy Class', 'More choice with Onboard Delights', 'Improved experience with Airspace cabin', 'More choice with Onboard Delights', 'Quality on every route']"
www.momondo.com,Lufthansa,6:30 am–5:15 pm,2 stops,"CPH, FRA",12h 45m,HEL-MAN,1,1,$415,Economy Classic,OneTravel, Dec 18,Lufthansa 6283  ·  Operated by Scandinavian Airlines,"['6:30 am', '7:15 am', '10:05 am', '11:35 am', '4:30 pm', '5:15 pm']","['Helsinki-Vantaa (HEL)', 'Kastrup Copenhagen (CPH)', 'Kastrup Copenhagen (CPH)', 'Frankfurt am Main (FRA)', 'Frankfurt am Main (FRA)', 'Manchester (MAN)']","['1h 45m', '1h 30m', '1h 45m']","['Lufthansa 6283  ·  Operated by Scandinavian Airlines', 'Lufthansa 825', 'Lufthansa 946']","['2h 50m', '4h 55m']","['Change planes in Copenhagen (CPH)', 'Change planes in Frankfurt am Main (FRA)']","[['Airbus A320neo (Narrow-body jet)', 'Chance of Wi-Fi (fee)', 'USB outlet', '30"" seat pitch', 'Snacks (fee)'], ['Airbus A321neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)'], ['Airbus A320neo (Narrow-body jet)', 'Chance of USB outlet', '29"" seat pitch', 'Light meal (fee)']]","['Charge on the go', 'Take action with Compensaid', 'Improved experience with Airspace cabin', 'More choice with Onboard Delights', 'Improved experience with Airspace cabin', 'Quality on every route', 'More choice with Onboard Delights']"
